20.2	141
12	206
13	251
16.4	310
12	375
13	432
20.4	491
12	555
13	604
26.4	663
12	727
13	773
125.6	832
12	904
13	977
10.2	1036
12	1101
13	1160
10.4	1219
12	1284
13	1344
112.8	1403
12	1469
13	1536
212.8	1594
12	1659
13	1713
225.6	1772
12	1839
13	1901
20.2	1960
12	2026
13	2082
10.2	2141
12	2227
13	2288
20.4	2346
12	2421
13	2483
112.8	2541
12	2606
13	2671
212.8	2730
12	2797
13	2858
125.6	2917
12	2981
13	3105
26.4	3163
12	3228
13	3315
16.4	3374
12	3440
13	3497
225.6	3556
12	3622
13	3676
10.4	3734
12	3800
13	3849
10.4	3908
12	3974
13	4055
225.6	4114
12	4179
13	4213
26.4	4272
12	4337
13	4407
212.8	4466
12	4531
13	4595
10.2	4654
12	4718
13	4769
125.6	4827
12	4892
13	4945
20.4	5004
12	5069
13	5133
20.2	5192
12	5257
13	5307
16.4	5366
12	5430
13	5492
112.8	5551
12	5616
13	5685
10.4	5744
12	5810
13	5862
225.6	5921
12	5987
13	6060
112.8	6119
12	6183
13	6237
125.6	6296
12	6362
13	6440
16.4	6499
12	6563
13	6634
26.4	6693
12	6757
13	6829
20.4	6888
12	6953
13	7029
10.2	7088
12	7153
13	7237
20.2	7296
12	7361
13	7432
212.8	7491
12	7555
13	7626
125.6	7685
12	7750
13	7827
10.4	7886
12	7950
13	8026
10.2	8085
12	8154
13	8225
20.4	8284
12	8349
13	8421
20.2	8480
12	8545
13	8617
26.4	8676
12	8741
13	8814
212.8	8873
12	8937
13	8999
225.6	9058
12	9123
13	9194
16.4	9252
12	9318
13	9379
112.8	9438
12	9502
13	9541
125.6	9600
12	9664
13	9737
112.8	9796
12	9859
13	9903
225.6	9962
12	10026
13	10087
10.2	10146
12	10210
13	10284
26.4	10343
12	10407
13	10464
20.2	10523
12	10587
13	10670
212.8	10728
12	10793
13	10859
16.4	10917
12	10981
13	11025
10.4	11084
12	11148
13	11195
20.4	11254
12	11319
13	11377
